country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg,update_hour,update_day_of_week,pollutant_range,air_quality_category
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2026-07-06 10:00:00,22.348441,82.549611,PM2.5,3.0,12.0,6.0,10,Monday,9.0,Good/Satisfactory
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",2026-07-06 10:00:00,22.348441,82.549611,OZONE,2.0,2.0,2.0,10,Monday,0.0,Good/Satisfactory
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2026-07-06 10:00:00,22.12665,83.483212,NO2,6.0,20.0,11.0,10,Monday,14.0,Good/Satisfactory
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",2026-07-06 10:00:00,22.12665,83.483212,NH3,2.0,2.0,2.0,10,Monday,0.0,Good/Satisfactory
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",2026-07-06 10:00:00,22.1910172,83.5197009,PM2.5,3.0,12.0,6.0,10,Monday,9.0,Good/Satisfactory
India,Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-07-06 10:00:00,14.465052,78.824187,PM2.5,53.0,83.0,61.0,10,Monday,30.0,Poor/Severe
India,Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-07-06 10:00:00,14.465052,78.824187,NH3,11.0,17.0,15.0,10,Monday,6.0,Good/Satisfactory
India,Andhra Pradesh,Kadapa,"Yerramukkapalli, Kadapa - APPCB",2026-07-06 10:00:00,14.465052,78.824187,SO2,10.0,13.0,10.0,10,Monday,3.0,Good/Satisfactory
India,Andhra Pradesh,Kurnool,"Sita Rama Nagar, Kurnool - APPCB",2026-07-06 10:00:00,15.83411,78.028546,PM10,29.0,51.0,41.0,10,Monday,22.0,Good/Satisfactory
India,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",2026-07-06 10:00:00,14.438164,79.966814,PM10,56.0,130.0,76.0,10,Monday,74.0,Moderate
India,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",2026-07-06 10:00:00,14.438164,79.966814,NO2,23.0,26.0,25.0,10,Monday,3.0,Good/Satisfactory
India,Andhra Pradesh,Nellore,"Ambedkar Nagar, Nellore - APPCB ",2026-07-06 10:00:00,14.438164,79.966814,SO2,4.0,11.0,5.0,10,Monday,7.0,Good/Satisfactory
India,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2026-07-06 10:00:00,13.67,79.35,NO2,25.0,61.0,45.0,10,Monday,36.0,Good/Satisfactory
India,Andhra Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB",2026-07-06 10:00:00,13.67,79.35,NH3,2.0,3.0,2.0,10,Monday,1.0,Good/Satisfactory
India,Andhra Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB",2026-07-06 10:00:00,13.615387,79.40923,NO2,21.0,29.0,24.0,10,Monday,8.0,Good/Satisfactory
India,Andhra Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB",2026-07-06 10:00:00,14.675886,77.593027,NH3,3.0,4.0,4.0,10,Monday,1.0,Good/Satisfactory
India,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-07-06 10:00:00,13.20488,79.097889,NO2,37.0,39.0,38.0,10,Monday,2.0,Good/Satisfactory
India,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-07-06 10:00:00,13.20488,79.097889,NH3,6.0,8.0,7.0,10,Monday,2.0,Good/Satisfactory
India,Andhra Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB",2026-07-06 10:00:00,13.20488,79.097889,SO2,15.0,23.0,21.0,10,Monday,8.0,Good/Satisfactory
India,Andhra Pradesh,Eluru,"District Court, Eluru - APPCB",2026-07-06 10:00:00,16.711754,81.092095,PM10,51.0,68.0,58.0,10,Monday,17.0,Moderate
India,Andhra Pradesh,Eluru,"District Court, Eluru - APPCB",2026-07-06 10:00:00,16.711754,81.092095,NO2,9.0,33.0,15.0,10,Monday,24.0,Good/Satisfactory
India,Andhra Pradesh,Eluru,"District Court, Eluru - APPCB",2026-07-06 10:00:00,16.711754,81.092095,NH3,3.0,5.0,4.0,10,Monday,2.0,Good/Satisfactory
India,Andhra Pradesh,Guntur,"Rajendra Nagar North, Guntur - APPCB",2026-07-06 10:00:00,16.316553,80.413302,CO,10.0,26.0,15.0,10,Monday,16.0,Good/Satisfactory
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2026-07-06 10:00:00,16.554731,80.64911,PM10,58.0,71.0,68.0,10,Monday,13.0,Moderate
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2026-07-06 10:00:00,16.554731,80.64911,NO2,13.0,20.0,19.0,10,Monday,7.0,Good/Satisfactory
India,Andhra Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB",2026-07-06 10:00:00,16.554731,80.64911,OZONE,17.0,17.0,17.0,10,Monday,0.0,Good/Satisfactory
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2026-07-06 10:00:00,16.536107,80.594233,PM2.5,55.0,66.0,60.0,10,Monday,11.0,Moderate
India,Andhra Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB",2026-07-06 10:00:00,16.536107,80.594233,NH3,3.0,4.0,3.0,10,Monday,1.0,Good/Satisfactory
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-07-06 10:00:00,17.72,83.3,PM2.5,12.0,88.0,41.0,10,Monday,76.0,Moderate
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-07-06 10:00:00,17.72,83.3,PM10,62.0,182.0,97.0,10,Monday,120.0,Moderate
India,Andhra Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB",2026-07-06 10:00:00,17.72,83.3,CO,3.0,108.0,53.0,10,Monday,105.0,Moderate
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-07-06 10:00:00,25.366336,87.117468,CO,55.0,58.0,56.0,10,Monday,3.0,Moderate
India,Bihar,Purnia,"Mariam Nagar, Purnia - BSPCB",2026-07-06 10:00:00,25.366336,87.117468,OZONE,15.0,35.0,25.0,10,Monday,20.0,Good/Satisfactory
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB",2026-07-06 10:00:00,25.859655,85.77944,OZONE,19.0,19.0,19.0,10,Monday,0.0,Good/Satisfactory
India,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-07-06 10:00:00,16.5150833,80.5181667,PM10,24.0,71.0,51.0,10,Monday,47.0,Moderate
India,Andhra Pradesh,Amaravati,"Secretariat, Amaravati - APPCB",2026-07-06 10:00:00,16.5150833,80.5181667,NH3,2.0,3.0,3.0,10,Monday,1.0,Good/Satisfactory
India,Chhattisgarh,Milupara,"Govt. Higher Secondary School, Milupara - CECB",2026-07-06 10:00:00,22.1910172,83.5197009,OZONE,49.0,72.0,61.0,10,Monday,23.0,Moderate
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",2026-07-06 10:00:00,21.237755,81.705301,PM10,3.0,15.0,9.0,10,Monday,12.0,Good/Satisfactory
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",2026-07-06 10:00:00,21.237755,81.705301,NO2,6.0,16.0,11.0,10,Monday,10.0,Good/Satisfactory
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2026-07-06 10:00:00,21.219665,81.630094,PM10,1.0,12.0,6.0,10,Monday,11.0,Good/Satisfactory
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2026-07-06 10:00:00,21.219665,81.630094,CO,6.0,14.0,10.0,10,Monday,8.0,Good/Satisfactory
India,Chhattisgarh,Raipur,"Bhatagaon New ISBT, Raipur - CECB",2026-07-06 10:00:00,21.219665,81.630094,OZONE,1.0,2.0,1.0,10,Monday,1.0,Good/Satisfactory
India,Chhattisgarh,Tumidih,"OP Jindal Industrial Park, Tumidih - CECB",2026-07-06 10:00:00,22.06631475,83.33820077,NH3,1.0,2.0,1.0,10,Monday,1.0,Good/Satisfactory
India,Delhi,Delhi,"Bawana, Delhi - DPCC",2026-07-06 10:00:00,28.7762,77.051074,SO2,2.0,6.0,4.0,10,Monday,4.0,Good/Satisfactory
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-07-06 10:00:00,28.498571,77.26484,NH3,5.0,6.0,6.0,10,Monday,1.0,Good/Satisfactory
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",2026-07-06 10:00:00,28.498571,77.26484,SO2,2.0,4.0,3.0,10,Monday,2.0,Good/Satisfactory
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-07-06 10:00:00,28.647622,77.315809,PM2.5,30.0,257.0,100.0,10,Monday,227.0,Poor/Severe
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",2026-07-06 10:00:00,28.647622,77.315809,OZONE,0.0,7.0,2.0,10,Monday,7.0,Good/Satisfactory
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-07-06 10:00:00,28.695381,77.181665,PM10,17.0,171.0,86.0,10,Monday,154.0,Moderate
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-07-06 10:00:00,28.695381,77.181665,CO,15.0,21.0,19.0,10,Monday,6.0,Good/Satisfactory
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",2026-07-06 10:00:00,28.695381,77.181665,OZONE,2.0,5.0,3.0,10,Monday,3.0,Good/Satisfactory
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026-07-06 10:00:00,28.58028,77.233829,PM10,19.0,127.0,80.0,10,Monday,108.0,Moderate
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",2026-07-06 10:00:00,28.58028,77.233829,NO2,29.0,66.0,44.0,10,Monday,37.0,Good/Satisfactory
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2026-07-06 10:00:00,28.623763,77.287209,PM2.5,15.0,133.0,64.0,10,Monday,118.0,Poor/Severe
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2026-07-06 10:00:00,28.623763,77.287209,PM10,36.0,156.0,89.0,10,Monday,120.0,Moderate
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",2026-07-06 10:00:00,28.623763,77.287209,NO2,13.0,64.0,32.0,10,Monday,51.0,Good/Satisfactory
India,Delhi,Delhi,"Pusa, Delhi - DPCC",2026-07-06 10:00:00,28.639652,77.146275,PM10,40.0,192.0,97.0,10,Monday,152.0,Moderate
India,Delhi,Delhi,"Pusa, Delhi - DPCC",2026-07-06 10:00:00,28.639652,77.146275,NH3,8.0,12.0,9.0,10,Monday,4.0,Good/Satisfactory
India,Delhi,Delhi,"Pusa, Delhi - DPCC",2026-07-06 10:00:00,28.639652,77.146275,CO,11.0,86.0,59.0,10,Monday,75.0,Moderate
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2026-07-06 10:00:00,28.56789,77.250515,PM2.5,12.0,150.0,64.0,10,Monday,138.0,Poor/Severe
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",2026-07-06 10:00:00,28.56789,77.250515,OZONE,5.0,12.0,8.0,10,Monday,7.0,Good/Satisfactory
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2026-07-06 10:00:00,28.710508,77.249485,PM10,12.0,234.0,97.0,10,Monday,222.0,Moderate
India,Delhi,Delhi,"Sonia Vihar, Delhi - DPCC",2026-07-06 10:00:00,28.710508,77.249485,NO2,21.0,35.0,25.0,10,Monday,14.0,Good/Satisfactory
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2026-07-06 10:00:00,28.611281,77.237738,PM10,3.0,135.0,64.0,10,Monday,132.0,Moderate
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2026-07-06 10:00:00,28.611281,77.237738,SO2,3.0,9.0,6.0,10,Monday,6.0,Good/Satisfactory
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",2026-07-06 10:00:00,28.611281,77.237738,OZONE,4.0,7.0,5.0,10,Monday,3.0,Good/Satisfactory
India,Delhi,Delhi,"Cantonment Area, Delhi - DPCC",2026-07-06 10:00:00,28.594169,77.1251,SO2,1.0,2.0,1.0,10,Monday,1.0,Good/Satisfactory
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-07-06 10:00:00,28.615828,77.271992,PM2.5,30.0,94.0,63.0,10,Monday,64.0,Poor/Severe
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-07-06 10:00:00,28.615828,77.271992,SO2,11.0,41.0,14.0,10,Monday,30.0,Good/Satisfactory
India,Delhi,Delhi,"Commonwealth Sports Complex, Delhi - DPCC",2026-07-06 10:00:00,28.615828,77.271992,OZONE,6.0,48.0,17.0,10,Monday,42.0,Good/Satisfactory
India,Delhi,Delhi,"Talkatora Garden, Delhi - DPCC",2026-07-06 10:00:00,28.62181,77.1944633,NO2,12.0,46.0,26.0,10,Monday,34.0,Good/Satisfactory
India,Delhi,Delhi,"Narela, Delhi - DPCC",2026-07-06 10:00:00,28.822836,77.101981,PM10,25.0,131.0,85.0,10,Monday,106.0,Moderate
India,Delhi,Delhi,"Narela, Delhi - DPCC",2026-07-06 10:00:00,28.822836,77.101981,OZONE,5.0,9.0,7.0,10,Monday,4.0,Good/Satisfactory
India,Delhi,Delhi,"JNU, Delhi - DPCC",2026-07-06 10:00:00,28.540721,77.168544,PM10,23.0,110.0,68.0,10,Monday,87.0,Moderate
India,Delhi,Delhi,"JNU, Delhi - DPCC",2026-07-06 10:00:00,28.540721,77.168544,OZONE,7.0,19.0,10.0,10,Monday,12.0,Good/Satisfactory
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",2026-07-06 10:00:00,28.5504249,77.2159377,SO2,25.0,28.0,27.0,10,Monday,3.0,Good/Satisfactory
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",2026-07-06 10:00:00,23.041137,72.456691,PM2.5,6.0,65.0,31.0,10,Monday,59.0,Moderate
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",2026-07-06 10:00:00,28.563262,77.186937,SO2,21.0,110.0,38.0,10,Monday,89.0,Good/Satisfactory
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",2026-07-06 10:00:00,28.5710274,77.0719006,OZONE,3.0,12.0,6.0,10,Monday,9.0,Good/Satisfactory
India,Delhi,Delhi,"ITO, Delhi - CPCB",2026-07-06 10:00:00,28.628624,77.24106,PM10,34.0,127.0,84.0,10,Monday,93.0,Moderate
India,Delhi,Delhi,"ITO, Delhi - CPCB",2026-07-06 10:00:00,28.628624,77.24106,NO2,6.0,101.0,56.0,10,Monday,95.0,Moderate
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IITM",2026-07-06 10:00:00,28.5627763,77.1180053,CO,22.0,33.0,27.0,10,Monday,11.0,Good/Satisfactory
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",2026-07-06 10:00:00,28.7256504,77.2011573,NO2,8.0,93.0,28.0,10,Monday,85.0,Good/Satisfactory
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",2026-07-06 10:00:00,28.54246,77.191651,NO2,7.0,9.0,8.0,10,Monday,2.0,Good/Satisfactory
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",2026-07-06 10:00:00,28.54246,77.191651,SO2,6.0,15.5,10.5,10,Monday,9.5,Good/Satisfactory
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2026-07-06 10:00:00,28.674045,77.131023,PM2.5,15.0,267.0,77.0,10,Monday,252.0,Poor/Severe
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",2026-07-06 10:00:00,28.674045,77.131023,CO,30.0,39.0,32.0,10,Monday,9.0,Good/Satisfactory
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2026-07-06 10:00:00,28.6514781,77.1473105,SO2,2.0,8.0,3.0,10,Monday,6.0,Good/Satisfactory
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2026-07-06 10:00:00,28.6514781,77.1473105,CO,35.0,49.0,44.0,10,Monday,14.0,Good/Satisfactory
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",2026-07-06 10:00:00,28.6514781,77.1473105,OZONE,17.0,29.0,23.0,10,Monday,12.0,Good/Satisfactory
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",2026-07-06 10:00:00,28.699793,77.165453,PM2.5,2.0,183.0,75.0,10,Monday,181.0,Poor/Severe
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",2026-07-06 10:00:00,28.699793,77.165453,PM10,29.0,188.0,110.0,10,Monday,159.0,Poor/Severe
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",2026-07-06 10:00:00,28.570173,76.933762,PM2.5,3.0,163.0,69.0,10,Monday,160.0,Poor/Severe
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",2026-07-06 10:00:00,28.531346,77.190156,CO,24.0,39.0,35.0,10,Monday,15.0,Good/Satisfactory
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",2026-07-06 10:00:00,28.6811736,77.3025234,PM2.5,16.0,354.0,82.0,10,Monday,338.0,Poor/Severe
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",2026-07-06 10:00:00,28.73282,77.170633,SO2,7.0,13.0,10.0,10,Monday,6.0,Good/Satisfactory
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",2026-07-06 10:00:00,28.4706914,77.1099364,NO2,28.0,33.0,30.0,10,Monday,5.0,Good/Satisfactory
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",2026-07-06 10:00:00,28.4706914,77.1099364,SO2,6.0,15.5,10.5,10,Monday,9.5,Good/Satisfactory
India,Delhi,Delhi,"Pusa, Delhi - IITM",2026-07-06 10:00:00,28.63611,77.173332,PM2.5,21.0,124.0,50.0,10,Monday,103.0,Moderate
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",2026-07-06 10:00:00,21.613267,73.010555,PM2.5,61.0,110.0,84.0,10,Monday,49.0,Poor/Severe
India,Gujarat,Bhavnagar,"Vidhyanagar, Bhavnagar - Nexteng Enviro",2026-07-06 10:00:00,21.755417,72.139056,NH3,4.0,4.0,4.0,10,Monday,0.0,Good/Satisfactory
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",2026-07-06 10:00:00,23.221714,72.654328,PM2.5,15.0,53.0,32.0,10,Monday,38.0,Moderate
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",2026-07-06 10:00:00,23.221714,72.654328,NO2,7.0,11.0,9.0,10,Monday,4.0,Good/Satisfactory
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",2026-07-06 10:00:00,23.221714,72.654328,NH3,1.0,2.0,1.0,10,Monday,1.0,Good/Satisfactory
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",2026-07-06 10:00:00,23.221714,72.654328,SO2,2.0,9.0,4.0,10,Monday,7.0,Good/Satisfactory
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",2026-07-06 10:00:00,23.59315,72.372792,NH3,0.0,0.0,0.0,10,Monday,0.0,Good/Satisfactory
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",2026-07-06 10:00:00,23.59315,72.372792,SO2,12.0,14.0,13.0,10,Monday,2.0,Good/Satisfactory
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",2026-07-06 10:00:00,23.59315,72.372792,CO,68.0,70.0,69.0,10,Monday,2.0,Moderate
India,Gujarat,Nandesari,"GIDC, Nandesari - Nandesari Ind. Association",2026-07-06 10:00:00,22.410802,73.097923,SO2,3.0,4.0,3.0,10,Monday,1.0,Good/Satisfactory
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",2026-07-06 10:00:00,22.248853,70.776774,PM10,35.0,115.0,84.0,10,Monday,80.0,Moderate
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",2026-07-06 10:00:00,23.041137,72.456691,NH3,2.0,6.0,3.0,10,Monday,4.0,Good/Satisfactory
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",2026-07-06 10:00:00,23.020509,72.579261,OZONE,3.0,6.0,4.0,10,Monday,3.0,Good/Satisfactory
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2026-07-06 10:00:00,23.002657,72.591912,CO,1.0,32.0,18.0,10,Monday,31.0,Good/Satisfactory
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",2026-07-06 10:00:00,23.002657,72.591912,OZONE,26.0,30.0,28.0,10,Monday,4.0,Good/Satisfactory
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",2026-07-06 10:00:00,22.977134,72.553024,CO,33.0,39.0,36.0,10,Monday,6.0,Good/Satisfactory
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",2026-07-06 10:00:00,23.023389,72.515201,SO2,2.0,5.0,3.0,10,Monday,3.0,Good/Satisfactory
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",2026-07-06 10:00:00,23.107969,72.574648,PM10,25.0,91.0,56.0,10,Monday,66.0,Moderate
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",2026-07-06 10:00:00,23.016834,72.625775,NO2,4.0,21.0,11.0,10,Monday,17.0,Good/Satisfactory
India,Delhi,Delhi,"Pusa, Delhi - IITM",2026-07-06 10:00:00,28.63611,77.173332,OZONE,18.0,53.0,27.0,10,Monday,35.0,Good/Satisfactory
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",2026-07-06 10:00:00,28.672342,77.31526,NH3,9.0,20.0,14.0,10,Monday,11.0,Good/Satisfactory
India,Delhi,Delhi,"Rohini, Delhi - DPCC",2026-07-06 10:00:00,28.732528,77.11992,PM2.5,22.0,260.0,92.0,10,Monday,238.0,Poor/Severe
India,Delhi,Delhi,"Rohini, Delhi - DPCC",2026-07-06 10:00:00,28.732528,77.11992,PM10,19.0,155.0,89.0,10,Monday,136.0,Moderate
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",2026-07-06 10:00:00,28.5512005,77.2735737,PM2.5,10.0,85.0,43.0,10,Monday,75.0,Moderate
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IITM",2026-07-06 10:00:00,28.5512005,77.2735737,OZONE,6.0,27.0,14.0,10,Monday,21.0,Good/Satisfactory
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",2026-07-06 10:00:00,28.530785,77.271255,CO,27.0,33.0,30.0,10,Monday,6.0,Good/Satisfactory
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",2026-07-06 10:00:00,28.5918245,77.2273074,SO2,6.0,15.5,10.5,10,Monday,9.5,Good/Satisfactory
India,Gujarat,Surat,"Science Center, Surat - SMC",2026-07-06 10:00:00,21.170046,72.795405,NO2,2.0,5.0,3.0,10,Monday,3.0,Good/Satisfactory
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",2026-07-06 10:00:00,21.217779,72.834787,NH3,2.0,2.0,2.0,10,Monday,0.0,Good/Satisfactory
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",2026-07-06 10:00:00,22.320153,73.216285,SO2,6.0,7.0,7.0,10,Monday,1.0,Good/Satisfactory
India,Gujarat,Vapi,"Phase-1 GIDC, Vapi - GPCB",2026-07-06 10:00:00,20.362421,72.918013,SO2,19.0,23.0,22.0,10,Monday,4.0,Good/Satisfactory
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",2026-07-06 10:00:00,22.969611,72.6435,NH3,2.5,4.0,3.0,10,Monday,1.5,Good/Satisfactory
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",2026-07-06 10:00:00,30.379589,76.778328,NO2,20.0,54.0,31.0,10,Monday,34.0,Good/Satisfactory
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",2026-07-06 10:00:00,30.379589,76.778328,NH3,2.0,11.0,7.0,10,Monday,9.0,Good/Satisfactory
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",2026-07-06 10:00:00,17.336318,76.847397,CO,28.0,30.0,29.0,10,Monday,2.0,Good/Satisfactory
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",2026-07-06 10:00:00,14.816666,74.141003,PM10,31.0,71.0,46.0,10,Monday,40.0,Good/Satisfactory
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",2026-07-06 10:00:00,14.816666,74.141003,NO2,12.0,19.0,15.0,10,Monday,7.0,Good/Satisfactory
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",2026-07-06 10:00:00,14.816666,74.141003,NH3,3.0,3.0,3.0,10,Monday,0.0,Good/Satisfactory
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",2026-07-06 10:00:00,14.816666,74.141003,SO2,7.0,11.0,10.0,10,Monday,4.0,Good/Satisfactory
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",2026-07-06 10:00:00,15.34763,76.181767,PM10,35.0,71.0,51.0,10,Monday,36.0,Moderate
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",2026-07-06 10:00:00,15.34763,76.181767,NO2,27.0,33.0,31.0,10,Monday,6.0,Good/Satisfactory
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2026-07-06 10:00:00,12.415911,75.73505,PM10,19.0,42.0,30.0,10,Monday,23.0,Good/Satisfactory
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2026-07-06 10:00:00,12.415911,75.73505,NH3,3.0,3.0,3.0,10,Monday,0.0,Good/Satisfactory
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",2026-07-06 10:00:00,12.415911,75.73505,CO,11.0,16.0,13.0,10,Monday,5.0,Good/Satisfactory
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",2026-07-06 10:00:00,12.88925,74.853,PM2.5,17.5,40.0,27.0,10,Monday,22.5,Good/Satisfactory
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2026-07-06 10:00:00,12.21041,76.37376,PM2.5,9.0,67.0,25.0,10,Monday,58.0,Good/Satisfactory
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2026-07-06 10:00:00,12.21041,76.37376,NO2,13.0,29.0,19.0,10,Monday,16.0,Good/Satisfactory
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2026-07-06 10:00:00,12.21041,76.37376,NH3,3.0,6.0,4.0,10,Monday,3.0,Good/Satisfactory
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",2026-07-06 10:00:00,12.21041,76.37376,SO2,1.0,6.0,3.0,10,Monday,5.0,Good/Satisfactory
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",2026-07-06 10:00:00,12.733409,77.298051,OZONE,16.0,24.0,19.0,10,Monday,8.0,Good/Satisfactory
